model,family,base_model,scheme,benchmark,acc_before,acc_after,y,yhat,lo,hi,backoff,covered,fold
RedHatAI/Mistral-Small-24B-Instruct-2501-FP8-dynamic,mistral,Mistral-Small-24B-Instruct-2501,fp8_dynamic,gsm8k,90.14,89.01,-1.13,0.0583941605839416,-1.5520470158866466,1.6688353370545297,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-FP8-dynamic,mistral,Mistral-Small-24B-Instruct-2501,fp8_dynamic,hellaswag,85.05,84.65,-0.4,0.0583941605839416,-1.5520470158866466,1.6688353370545297,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-FP8-dynamic,mistral,Mistral-Small-24B-Instruct-2501,fp8_dynamic,mmlu,80.69,80.55,-0.14,0.0583941605839416,-1.5520470158866466,1.6688353370545297,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-FP8-dynamic,mistral,Mistral-Small-24B-Instruct-2501,fp8_dynamic,truthfulqa,65.55,64.85,-0.7,0.0583941605839416,-1.5520470158866466,1.6688353370545297,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-FP8-dynamic,mistral,Mistral-Small-24B-Instruct-2501,fp8_dynamic,winogrande,83.11,82.48,-0.63,0.0583941605839416,-1.5520470158866466,1.6688353370545297,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-FP8-dynamic,mistral,Mistral-Small-24B-Instruct-2501,fp8_dynamic,ifeval,73.27,73.53,0.26,0.0583941605839416,-1.5520470158866466,1.6688353370545297,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-FP8-dynamic,mistral,Mistral-Small-24B-Instruct-2501,fp8_dynamic,bbh,45.18,44.39,-0.79,0.0583941605839416,-1.5520470158866466,1.6688353370545297,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-FP8-dynamic,mistral,Mistral-Small-24B-Instruct-2501,fp8_dynamic,mmlu_pro,38.83,37.28,-1.55,0.0583941605839416,-1.5520470158866466,1.6688353370545297,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,arc_challenge,72.18,71.16,-1.02,-0.6403571428571428,-2.250798319327731,0.9700840336134453,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,gsm8k,90.14,89.69,-0.45,-0.6403571428571428,-2.250798319327731,0.9700840336134453,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,hellaswag,85.05,84.43,-0.62,-0.6403571428571428,-2.250798319327731,0.9700840336134453,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,mmlu,80.69,80.0,-0.69,-0.6403571428571428,-2.250798319327731,0.9700840336134453,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,truthfulqa,65.55,63.92,-1.63,-0.6403571428571428,-2.250798319327731,0.9700840336134453,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,winogrande,83.11,82.24,-0.87,-0.6403571428571428,-2.250798319327731,0.9700840336134453,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,ifeval,73.27,74.37,1.1,-0.6403571428571428,-2.250798319327731,0.9700840336134453,False,False,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,bbh,45.18,45.15,-0.03,-0.6403571428571428,-2.250798319327731,0.9700840336134453,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,mmlu_pro,38.83,36.0,-2.83,-0.6403571428571428,-2.250798319327731,0.9700840336134453,False,False,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w8a8,mistral,Mistral-Small-24B-Instruct-2501,w8a8_int,arc_challenge,72.18,68.86,-3.32,-0.30717241379310345,-1.9176135902636915,1.3032687626774848,False,False,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w8a8,mistral,Mistral-Small-24B-Instruct-2501,w8a8_int,gsm8k,90.14,90.0,-0.14,-0.30717241379310345,-1.9176135902636915,1.3032687626774848,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w8a8,mistral,Mistral-Small-24B-Instruct-2501,w8a8_int,hellaswag,85.05,85.06,0.01,-0.30717241379310345,-1.9176135902636915,1.3032687626774848,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w8a8,mistral,Mistral-Small-24B-Instruct-2501,w8a8_int,mmlu,80.69,80.25,-0.44,-0.30717241379310345,-1.9176135902636915,1.3032687626774848,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w8a8,mistral,Mistral-Small-24B-Instruct-2501,w8a8_int,truthfulqa,65.55,65.69,0.14,-0.30717241379310345,-1.9176135902636915,1.3032687626774848,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w8a8,mistral,Mistral-Small-24B-Instruct-2501,w8a8_int,winogrande,83.11,81.69,-1.42,-0.30717241379310345,-1.9176135902636915,1.3032687626774848,False,True,Mistral-Small-24B-Instruct-2501|s3
RedHatAI/Mistral-Small-24B-Instruct-2501-FP8-dynamic,mistral,Mistral-Small-24B-Instruct-2501,fp8_dynamic,arc_challenge,72.18,71.76,-0.42,0.11607476635514019,-1.44,1.6721495327102804,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-FP8-dynamic,mistral,Mistral-Small-24B-Instruct-2501,fp8_dynamic,gsm8k,90.14,89.01,-1.13,0.11607476635514019,-1.44,1.6721495327102804,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-FP8-dynamic,mistral,Mistral-Small-24B-Instruct-2501,fp8_dynamic,hellaswag,85.05,84.65,-0.4,0.11607476635514019,-1.44,1.6721495327102804,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-FP8-dynamic,mistral,Mistral-Small-24B-Instruct-2501,fp8_dynamic,mmlu,80.69,80.55,-0.14,0.11607476635514019,-1.44,1.6721495327102804,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-FP8-dynamic,mistral,Mistral-Small-24B-Instruct-2501,fp8_dynamic,truthfulqa,65.55,64.85,-0.7,0.11607476635514019,-1.44,1.6721495327102804,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-FP8-dynamic,mistral,Mistral-Small-24B-Instruct-2501,fp8_dynamic,winogrande,83.11,82.48,-0.63,0.11607476635514019,-1.44,1.6721495327102804,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-FP8-dynamic,mistral,Mistral-Small-24B-Instruct-2501,fp8_dynamic,ifeval,73.27,73.53,0.26,0.11607476635514019,-1.44,1.6721495327102804,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-FP8-dynamic,mistral,Mistral-Small-24B-Instruct-2501,fp8_dynamic,bbh,45.18,44.39,-0.79,0.11607476635514019,-1.44,1.6721495327102804,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-FP8-dynamic,mistral,Mistral-Small-24B-Instruct-2501,fp8_dynamic,mmlu_pro,38.83,37.28,-1.55,0.11607476635514019,-1.44,1.6721495327102804,False,False,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,arc_challenge,72.18,71.16,-1.02,-0.8373636363636363,-2.3934384027187763,0.7187111299915039,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,gsm8k,90.14,89.69,-0.45,-0.8373636363636363,-2.3934384027187763,0.7187111299915039,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,hellaswag,85.05,84.43,-0.62,-0.8373636363636363,-2.3934384027187763,0.7187111299915039,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,mmlu,80.69,80.0,-0.69,-0.8373636363636363,-2.3934384027187763,0.7187111299915039,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,truthfulqa,65.55,63.92,-1.63,-0.8373636363636363,-2.3934384027187763,0.7187111299915039,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,winogrande,83.11,82.24,-0.87,-0.8373636363636363,-2.3934384027187763,0.7187111299915039,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,ifeval,73.27,74.37,1.1,-0.8373636363636363,-2.3934384027187763,0.7187111299915039,False,False,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,bbh,45.18,45.15,-0.03,-0.8373636363636363,-2.3934384027187763,0.7187111299915039,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w4a16,mistral,Mistral-Small-24B-Instruct-2501,w4a16,mmlu_pro,38.83,36.0,-2.83,-0.8373636363636363,-2.3934384027187763,0.7187111299915039,False,False,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w8a8,mistral,Mistral-Small-24B-Instruct-2501,w8a8_int,arc_challenge,72.18,68.86,-3.32,-0.2766379310344828,-1.832712697389623,1.2794368353206573,False,False,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w8a8,mistral,Mistral-Small-24B-Instruct-2501,w8a8_int,gsm8k,90.14,90.0,-0.14,-0.2766379310344828,-1.832712697389623,1.2794368353206573,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w8a8,mistral,Mistral-Small-24B-Instruct-2501,w8a8_int,hellaswag,85.05,85.06,0.01,-0.2766379310344828,-1.832712697389623,1.2794368353206573,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w8a8,mistral,Mistral-Small-24B-Instruct-2501,w8a8_int,mmlu,80.69,80.25,-0.44,-0.2766379310344828,-1.832712697389623,1.2794368353206573,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w8a8,mistral,Mistral-Small-24B-Instruct-2501,w8a8_int,truthfulqa,65.55,65.69,0.14,-0.2766379310344828,-1.832712697389623,1.2794368353206573,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-24B-Instruct-2501-quantized.w8a8,mistral,Mistral-Small-24B-Instruct-2501,w8a8_int,winogrande,83.11,81.69,-1.42,-0.2766379310344828,-1.832712697389623,1.2794368353206573,False,True,Mistral-Small-24B-Instruct-2501|s4
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,mmlu,80.67,80.71,0.04,0.036906474820143885,-1.9728214163363187,2.0466343659766064,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,arc_challenge,72.78,72.87,0.09,0.036906474820143885,-1.9728214163363187,2.0466343659766064,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,gsm8k,58.68,49.96,-8.72,0.036906474820143885,-1.9728214163363187,2.0466343659766064,False,False,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,hellaswag,83.7,83.67,-0.03,0.036906474820143885,-1.9728214163363187,2.0466343659766064,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,winogrande,83.74,82.56,-1.18,0.036906474820143885,-1.9728214163363187,2.0466343659766064,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,truthfulqa,70.62,70.88,0.26,0.036906474820143885,-1.9728214163363187,2.0466343659766064,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,mmlu_pro,67.25,66.86,-0.39,0.036906474820143885,-1.9728214163363187,2.0466343659766064,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,gpqa,45.96,45.45,-0.51,0.036906474820143885,-1.9728214163363187,2.0466343659766064,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,humaneval,84.7,84.7,0.0,0.036906474820143885,-1.9728214163363187,2.0466343659766064,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,humaneval_plus,79.5,79.3,-0.2,0.036906474820143885,-1.9728214163363187,2.0466343659766064,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,mmlu,80.67,79.74,-0.93,-0.6702721088435374,-2.68,1.3394557823129252,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,arc_challenge,72.78,72.18,-0.6,-0.6702721088435374,-2.68,1.3394557823129252,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,gsm8k,58.68,59.59,0.91,-0.6702721088435374,-2.68,1.3394557823129252,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,hellaswag,83.7,83.25,-0.45,-0.6702721088435374,-2.68,1.3394557823129252,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,winogrande,83.74,83.43,-0.31,-0.6702721088435374,-2.68,1.3394557823129252,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,truthfulqa,70.62,69.56,-1.06,-0.6702721088435374,-2.68,1.3394557823129252,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,mmlu_pro,67.25,66.56,-0.69,-0.6702721088435374,-2.68,1.3394557823129252,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,gpqa,42.63,47.1,4.47,-0.6702721088435374,-2.68,1.3394557823129252,False,False,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,humaneval,84.7,84.6,-0.1,-0.6702721088435374,-2.68,1.3394557823129252,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,humaneval_plus,79.5,79.9,0.4,-0.6702721088435374,-2.68,1.3394557823129252,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w8a8,mistral,Mistral-Small-3.1-24B-Instruct-2503,w8a8_int,mmlu,80.67,80.4,-0.27,-0.3150354609929078,-2.3247633521493705,1.6946924301635549,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w8a8,mistral,Mistral-Small-3.1-24B-Instruct-2503,w8a8_int,arc_challenge,72.78,73.46,0.68,-0.3150354609929078,-2.3247633521493705,1.6946924301635549,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w8a8,mistral,Mistral-Small-3.1-24B-Instruct-2503,w8a8_int,hellaswag,83.7,82.26,-1.44,-0.3150354609929078,-2.3247633521493705,1.6946924301635549,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w8a8,mistral,Mistral-Small-3.1-24B-Instruct-2503,w8a8_int,winogrande,83.74,80.9,-2.84,-0.3150354609929078,-2.3247633521493705,1.6946924301635549,False,False,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w8a8,mistral,Mistral-Small-3.1-24B-Instruct-2503,w8a8_int,truthfulqa,70.62,69.15,-1.47,-0.3150354609929078,-2.3247633521493705,1.6946924301635549,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w8a8,mistral,Mistral-Small-3.1-24B-Instruct-2503,w8a8_int,mmlu_pro,67.25,66.54,-0.71,-0.3150354609929078,-2.3247633521493705,1.6946924301635549,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w8a8,mistral,Mistral-Small-3.1-24B-Instruct-2503,w8a8_int,gpqa,42.63,44.64,2.01,-0.3150354609929078,-2.3247633521493705,1.6946924301635549,False,False,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w8a8,mistral,Mistral-Small-3.1-24B-Instruct-2503,w8a8_int,humaneval,84.7,84.2,-0.5,-0.3150354609929078,-2.3247633521493705,1.6946924301635549,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w8a8,mistral,Mistral-Small-3.1-24B-Instruct-2503,w8a8_int,humaneval_plus,79.5,81.0,1.5,-0.3150354609929078,-2.3247633521493705,1.6946924301635549,False,True,Mistral-Small-3.1-24B-Instruct-2503|s0
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,mmlu,80.67,80.71,0.04,0.04893617021276596,-1.5834518894887264,1.6813242299142583,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,arc_challenge,72.78,72.87,0.09,0.04893617021276596,-1.5834518894887264,1.6813242299142583,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,gsm8k,58.68,49.96,-8.72,0.04893617021276596,-1.5834518894887264,1.6813242299142583,False,False,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,hellaswag,83.7,83.67,-0.03,0.04893617021276596,-1.5834518894887264,1.6813242299142583,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,winogrande,83.74,82.56,-1.18,0.04893617021276596,-1.5834518894887264,1.6813242299142583,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,truthfulqa,70.62,70.88,0.26,0.04893617021276596,-1.5834518894887264,1.6813242299142583,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,mmlu_pro,67.25,66.86,-0.39,0.04893617021276596,-1.5834518894887264,1.6813242299142583,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,gpqa,45.96,45.45,-0.51,0.04893617021276596,-1.5834518894887264,1.6813242299142583,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,humaneval,84.7,84.7,0.0,0.04893617021276596,-1.5834518894887264,1.6813242299142583,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,mistral,Mistral-Small-3.1-24B-Instruct-2503,fp8_dynamic,humaneval_plus,79.5,79.3,-0.2,0.04893617021276596,-1.5834518894887264,1.6813242299142583,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,mmlu,80.67,79.74,-0.93,-0.8462878787878787,-2.478675938489371,0.7861001809136137,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,arc_challenge,72.78,72.18,-0.6,-0.8462878787878787,-2.478675938489371,0.7861001809136137,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,gsm8k,58.68,59.59,0.91,-0.8462878787878787,-2.478675938489371,0.7861001809136137,False,False,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,hellaswag,83.7,83.25,-0.45,-0.8462878787878787,-2.478675938489371,0.7861001809136137,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,winogrande,83.74,83.43,-0.31,-0.8462878787878787,-2.478675938489371,0.7861001809136137,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,truthfulqa,70.62,69.56,-1.06,-0.8462878787878787,-2.478675938489371,0.7861001809136137,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,mmlu_pro,67.25,66.56,-0.69,-0.8462878787878787,-2.478675938489371,0.7861001809136137,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,gpqa,42.63,47.1,4.47,-0.8462878787878787,-2.478675938489371,0.7861001809136137,False,False,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,humaneval,84.7,84.6,-0.1,-0.8462878787878787,-2.478675938489371,0.7861001809136137,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w4a16,mistral,Mistral-Small-3.1-24B-Instruct-2503,w4a16,humaneval_plus,79.5,79.9,0.4,-0.8462878787878787,-2.478675938489371,0.7861001809136137,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w8a8,mistral,Mistral-Small-3.1-24B-Instruct-2503,w8a8_int,mmlu,80.67,80.4,-0.27,-0.3376119402985075,-1.9699999999999998,1.294776119402985,False,True,Mistral-Small-3.1-24B-Instruct-2503|s1
