model,family,base_model,scheme,benchmark,acc_before,acc_after,y,yhat,lo,hi,backoff,covered,fold
RedHatAI/gemma-2-2b-it-FP8,gemma-2,gemma-2-2b-it,fp8,truthfulqa,53.11,52.99,-0.12,-0.38535714285714284,-2.395834889505427,1.625120603791141,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w4a16,gemma-2,gemma-2-2b-it,w4a16,mmlu,56.93,55.98,-0.95,-0.6974125874125875,-2.201182072193849,0.8063568973686738,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w4a16,gemma-2,gemma-2-2b-it,w4a16,arc_challenge,57.76,57.08,-0.68,-0.6974125874125875,-5.889589305220014,4.494764130394838,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w4a16,gemma-2,gemma-2-2b-it,w4a16,gsm8k,45.11,42.0,-3.11,-0.6974125874125875,-5.627996511644348,4.233171336819172,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w4a16,gemma-2,gemma-2-2b-it,w4a16,hellaswag,71.22,70.53,-0.69,-0.6974125874125875,-2.3232383280691455,0.9284131532439707,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w4a16,gemma-2,gemma-2-2b-it,w4a16,winogrande,68.67,68.35,-0.32,-0.6974125874125875,-5.386767872277379,3.991942697452204,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w4a16,gemma-2,gemma-2-2b-it,w4a16,truthfulqa,53.11,52.57,-0.54,-0.6974125874125875,-6.980237585520861,5.585412410695685,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w8a16,gemma-2,gemma-2-2b-it,w8a16,mmlu,56.94,56.81,-0.13,-0.09322580645161291,-0.750428653703544,0.5639770408003181,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w8a16,gemma-2,gemma-2-2b-it,w8a16,arc_challenge,58.87,58.7,-0.17,-0.09322580645161291,-2.3538623476806952,2.1674107347774694,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w8a16,gemma-2,gemma-2-2b-it,w8a16,gsm8k,44.81,44.88,0.07,-0.09322580645161291,-2.246817897936279,2.0603662850330533,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w8a16,gemma-2,gemma-2-2b-it,w8a16,hellaswag,71.41,71.34,-0.07,-0.09322580645161291,-0.8023865099864317,0.6159348970832058,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w8a16,gemma-2,gemma-2-2b-it,w8a16,winogrande,68.82,69.46,0.64,-0.09322580645161291,-2.1400251010327467,1.9535734881295208,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w8a16,gemma-2,gemma-2-2b-it,w8a16,truthfulqa,53.22,53.13,-0.09,-0.09322580645161291,-2.8387463144552405,2.6522947015520146,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,mmlu,56.94,56.64,-0.3,-0.2983969465648855,-0.7546370164522005,0.1578431233224294,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,arc_challenge,58.87,56.74,-2.13,-0.2983969465648855,-1.8677647268064126,1.2709708336766417,False,False,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,gsm8k,44.81,43.97,-0.84,-0.2983969465648855,-1.793452864895504,1.196658971765733,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,hellaswag,71.41,71.18,-0.23,-0.2983969465648855,-0.7907069392786495,0.1939130461488785,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,winogrande,68.82,68.59,-0.23,-0.2983969465648855,-1.7193157041597227,1.1225218110299517,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-it-quantized.w8a8,gemma-2,gemma-2-2b-it,w8a8_int,truthfulqa,53.22,53.19,-0.03,-0.2983969465648855,-2.204378446320098,1.607584553190327,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,mmlu,53.01,52.86,-0.15,-0.09322580645161291,-0.7556486746462555,0.5691970617430296,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,arc_challenge,53.92,54.27,0.35,-0.09322580645161291,-2.383226150698861,2.196774537795635,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,gsm8k,24.03,23.81,-0.22,-0.09322580645161291,-1.9435325316246173,1.7570809187213914,True,True,test=gemma-2|cal=granite+llama-3.2
